age,education,black,hispanic,married,nodegree,re74,re75,T,Y_factual,Y0,Y1,which_imputed
21.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,-650.8964929685885,0.0,Y0
40.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,23005.6,12981.697520126916,23005.6,Y0
22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,6456.697,4048.3111114305216,6456.697,Y0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-2158.5470414906413,0.0,Y0
18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2321.107,2231.243994706057,2321.107,Y0
38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4941.849,542.0091625677933,4941.849,Y0
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-8912.715041000654,0.0,Y0
27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,2011.7474956551025,0.0,Y0
38.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,-586.2859519410974,0.0,Y0
23.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3881.284,8652.979322364117,3881.284,Y0
26.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,17230.96,13580.936945817724,17230.96,Y0
21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8048.603,5307.2424346933785,8048.603,Y0
25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,4209.666814279846,0.0,Y0
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1,14509.93,8916.349823403405,14509.93,Y0
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,-1253.5432323492378,0.0,Y0
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,278.7233739505367,0.0,Y0
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,9983.784,5432.570946355145,9983.784,Y0
44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,5215.628671589302,0.0,Y0
25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5587.503,6549.406770005169,5587.503,Y0
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1,4482.845,5083.1169038570615,4482.845,Y0
42.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2456.153,2338.2233034420683,2456.153,Y0
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,875.2401144430848,0.0,Y0
31.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1,26817.6,10319.24886885381,26817.6,Y0
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1533.2588340432483,0.0,Y0
26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1,9265.788,7233.406495175673,9265.788,Y0
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,485.2298,763.9531739505367,485.2298,Y0
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,4814.627,5006.910946134784,4814.627,Y0
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,7458.105,4251.458046693315,7458.105,Y0
43.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,6636.5938630496885,0.0,Y0
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1,34099.28,25186.564958999345,34099.28,Y0
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1953.268,2245.1155244222077,1953.268,Y0
30.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,-1161.3680657918867,0.0,Y0
26.0,10.0,1.0,0.0,1.0,1.0,2027.999,0.0,1,0.0,-1217.606810245385,0.0,Y0
20.0,9.0,1.0,0.0,0.0,1.0,6083.994,0.0,1,8881.665,6064.698571671191,8881.665,Y0
17.0,9.0,0.0,1.0,0.0,1.0,445.1704,74.34345,1,6210.67,14183.984850411565,6210.67,Y0
20.0,12.0,1.0,0.0,0.0,0.0,989.2678,165.2077,1,0.0,811.4443574510456,0.0,Y0
18.0,11.0,1.0,0.0,0.0,1.0,858.2543,214.5636,1,929.8839,3230.976600176803,929.8839,Y0
27.0,12.0,1.0,0.0,1.0,0.0,3670.872,334.0493,1,0.0,-1734.813081274755,0.0,Y0
21.0,12.0,0.0,0.0,0.0,0.0,3670.872,334.0494,1,12558.02,10740.336271552927,12558.02,Y0
27.0,12.0,1.0,0.0,0.0,0.0,2143.413,357.9499,1,22163.25,12335.041769383874,22163.25,Y0
20.0,12.0,1.0,0.0,0.0,0.0,0.0,377.5686,1,1652.637,-2430.6367179270937,1652.637,Y0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,385.2741,1,8124.715,2420.758035978164,8124.715,Y0
23.0,12.0,1.0,0.0,0.0,0.0,5506.308,501.0741,1,671.3318,-2917.4282343575205,671.3318,Y0
29.0,14.0,1.0,0.0,0.0,0.0,0.0,679.6734,1,17814.98,4290.636955710943,17814.98,Y0
18.0,10.0,1.0,0.0,0.0,1.0,0.0,798.9079,1,9737.154,6184.528010761077,9737.154,Y0
19.0,9.0,1.0,0.0,0.0,1.0,0.0,798.9079,1,17685.18,11451.78965204076,17685.18,Y0
27.0,13.0,0.0,0.0,1.0,0.0,9381.566,853.7225,1,0.0,8540.647265463042,0.0,Y0
18.0,11.0,0.0,0.0,0.0,1.0,3678.231,919.5579,1,4321.705,6501.048080031609,4321.705,Y0
27.0,9.0,1.0,0.0,1.0,1.0,0.0,934.4454,1,1773.423,-1952.6189243566826,1773.423,Y0
22.0,12.0,1.0,0.0,0.0,0.0,5605.852,936.1773,1,0.0,-1241.1462744098085,0.0,Y0
23.0,10.0,1.0,0.0,1.0,1.0,0.0,936.4386,1,11233.26,4736.30473954461,11233.26,Y0
23.0,12.0,0.0,1.0,0.0,0.0,9385.74,1117.439,1,559.4432,15132.30106876698,559.4432,Y0
20.0,11.0,1.0,0.0,0.0,1.0,3637.498,1220.836,1,1085.44,1717.305940772784,1085.44,Y0
17.0,9.0,1.0,0.0,0.0,1.0,1716.509,1253.439,1,5445.2,1740.935715066992,5445.2,Y0
28.0,11.0,1.0,0.0,0.0,1.0,0.0,1284.079,1,60307.93,21072.44962368928,60307.93,Y0
26.0,11.0,1.0,0.0,1.0,1.0,0.0,1392.853,1,1460.36,-2929.5135719890313,1460.36,Y0
20.0,11.0,1.0,0.0,0.0,1.0,16318.62,1484.994,1,6943.342,1857.952626091931,6943.342,Y0
24.0,11.0,1.0,0.0,1.0,1.0,824.3886,1666.113,1,4032.708,1653.7342877201868,4032.708,Y0
31.0,9.0,1.0,0.0,0.0,1.0,0.0,1698.607,1,10363.27,5561.437144098723,10363.27,Y0
23.0,8.0,0.0,0.0,1.0,1.0,0.0,1713.15,1,4232.309,3855.3750883398425,4232.309,Y0
18.0,10.0,1.0,0.0,0.0,1.0,2143.411,1784.274,1,11141.39,6532.34470151755,11141.39,Y0
29.0,12.0,1.0,0.0,0.0,0.0,10881.94,1817.284,1,0.0,7061.713978511072,0.0,Y0
26.0,11.0,0.0,0.0,0.0,1.0,0.0,2226.266,1,13385.86,10844.455562078409,13385.86,Y0
24.0,9.0,1.0,0.0,0.0,1.0,9154.7,2288.675,1,4849.559,8717.550330123097,4849.559,Y0
25.0,12.0,1.0,0.0,0.0,0.0,14426.79,2409.274,1,0.0,1435.5382950385656,0.0,Y0
24.0,10.0,1.0,0.0,0.0,1.0,4250.402,2421.947,1,1660.508,4461.572496302762,1660.508,Y0
46.0,8.0,1.0,0.0,0.0,1.0,3165.658,2594.723,1,0.0,5879.565454995803,0.0,Y0
31.0,12.0,0.0,0.0,0.0,0.0,0.0,2611.218,1,2484.549,-2103.0746948281903,2484.549,Y0
19.0,11.0,1.0,0.0,0.0,1.0,2305.026,2615.276,1,4146.603,3074.625676663969,4146.603,Y0
19.0,8.0,1.0,0.0,0.0,1.0,0.0,2657.057,1,9970.681,5158.000106624647,9970.681,Y0
27.0,11.0,1.0,0.0,0.0,1.0,2206.94,2666.274,1,0.0,828.0349720744894,0.0,Y0
26.0,11.0,1.0,0.0,1.0,1.0,0.0,2754.646,1,26372.28,12395.74728737033,26372.28,Y0
20.0,10.0,1.0,0.0,0.0,1.0,5005.731,2777.355,1,5615.189,4865.17332112252,5615.189,Y0
28.0,10.0,1.0,0.0,0.0,1.0,0.0,2836.506,1,3196.571,234.06003790063187,3196.571,Y0
24.0,12.0,1.0,0.0,0.0,0.0,13765.75,2842.764,1,6167.681,4900.203814565286,6167.681,Y0
19.0,8.0,1.0,0.0,0.0,1.0,2636.353,2937.264,1,7535.942,6330.744941187201,7535.942,Y0
23.0,12.0,1.0,0.0,0.0,0.0,6269.341,3039.96,1,8484.239,3893.737909383619,8484.239,Y0
42.0,9.0,1.0,0.0,1.0,1.0,0.0,3058.531,1,1294.409,2856.113168888992,1294.409,Y0
25.0,13.0,1.0,0.0,0.0,0.0,12362.93,3090.732,1,0.0,4470.070579588062,0.0,Y0
18.0,9.0,1.0,0.0,0.0,1.0,0.0,3287.375,1,5010.342,3287.4143675770474,5010.342,Y0
21.0,12.0,1.0,0.0,0.0,0.0,6473.683,3332.409,1,9371.037,7148.718296439482,9371.037,Y0
27.0,10.0,1.0,0.0,0.0,1.0,1001.146,3550.075,1,0.0,218.26854797947084,0.0,Y0
21.0,8.0,1.0,0.0,0.0,1.0,989.2678,3695.897,1,4279.613,2660.1274996613784,4279.613,Y0
22.0,9.0,1.0,0.0,0.0,1.0,2192.877,3836.986,1,3462.564,1951.4722413187774,3462.564,Y0
31.0,4.0,1.0,0.0,0.0,1.0,8517.589,4023.211,1,7382.549,3495.41489822103,7382.549,Y0
24.0,10.0,1.0,0.0,1.0,1.0,11703.2,4078.152,1,0.0,6121.475652503634,0.0,Y0
29.0,10.0,1.0,0.0,0.0,1.0,0.0,4398.95,1,0.0,-1799.034706404025,0.0,Y0
29.0,12.0,1.0,0.0,0.0,0.0,9748.387,4878.937,1,10976.51,10117.653535910435,10976.51,Y0
19.0,10.0,0.0,0.0,0.0,1.0,0.0,5324.109,1,13829.62,6128.931419967184,13829.62,Y0
19.0,11.0,0.0,1.0,1.0,1.0,5424.485,5463.803,1,6788.463,11324.716977628721,6788.463,Y0
31.0,9.0,1.0,0.0,0.0,1.0,10717.03,5517.841,1,9558.501,13319.261027800807,9558.501,Y0
22.0,10.0,1.0,0.0,1.0,1.0,1468.348,5588.664,1,13228.28,6685.496457451296,13228.28,Y0
21.0,9.0,1.0,0.0,0.0,1.0,6416.47,5749.331,1,743.6666,3416.4816142979644,743.6666,Y0
17.0,10.0,1.0,0.0,0.0,1.0,1291.468,5793.852,1,5522.788,4286.648839963922,5522.788,Y0
26.0,12.0,1.0,0.0,1.0,0.0,8408.762,5794.831,1,1424.944,3940.6548345217325,1424.944,Y0
20.0,9.0,0.0,1.0,0.0,1.0,12260.78,5875.049,1,1358.643,12771.111397241608,1358.643,Y0
19.0,10.0,1.0,0.0,0.0,1.0,4121.949,6056.754,1,0.0,4131.475848839636,0.0,Y0
26.0,10.0,1.0,0.0,0.0,1.0,25929.68,6788.958,1,672.8773,6239.1745943377655,672.8773,Y0
28.0,11.0,1.0,0.0,0.0,1.0,1929.029,6871.856,1,0.0,2102.686020743504,0.0,Y0
22.0,12.0,0.0,1.0,1.0,0.0,492.2305,7055.702,1,10092.83,21408.99158289058,10092.83,Y0
33.0,11.0,1.0,0.0,0.0,1.0,0.0,7867.916,1,6281.433,6490.2497920691,6281.433,Y0
22.0,12.0,0.0,0.0,0.0,0.0,6759.994,8455.504,1,12590.71,33477.169849165264,12590.71,Y0
29.0,10.0,0.0,1.0,0.0,1.0,0.0,8853.674,1,5112.014,12570.914508177613,5112.014,Y0
33.0,12.0,1.0,0.0,1.0,0.0,20279.95,10941.35,1,15952.6,7554.983539502156,15952.6,Y0
25.0,14.0,1.0,0.0,1.0,0.0,35040.07,11536.57,1,36646.95,8068.984987838634,36646.95,Y0
35.0,9.0,1.0,0.0,1.0,1.0,13602.43,13830.64,1,12803.97,3130.4548932893176,12803.97,Y0
35.0,8.0,1.0,0.0,1.0,1.0,13732.07,17976.15,1,3786.628,1778.859689599954,3786.628,Y0
33.0,11.0,1.0,0.0,1.0,1.0,14660.71,25142.24,1,4181.942,2855.966466495298,4181.942,Y0
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1064.9868053795296,Y1
26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12383.68,12383.68,14655.968062111411,Y1
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1436.5447077419942,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,10740.08,10740.08,10139.808096142939,Y1
45.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,11796.47,11796.47,5283.892985793577,Y1
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,9227.052,9227.052,8626.780096142938,Y1
24.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10569.27,10569.27,4992.488519532269,Y1
34.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,6040.335,6040.335,11574.49835293305,Y1
24.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0,3880.833,3880.833,5775.813017128867,Y1
36.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1492.9754252448106,Y1
21.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5775.062,5775.062,18444.00821356188,Y1
28.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2151.0759776105415,Y1
27.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,-302.244618831503,Y1
19.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4600.161346767139,Y1
20.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-2490.755882524844,Y1
34.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2113.722,2113.722,7852.925852306998,Y1
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7618.639,7618.639,6085.380165956752,Y1
22.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0,9920.945,9920.945,4527.071869755639,Y1
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4196.375,4196.375,3917.651626049463,Y1
39.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-1241.5182908512243,Y1
19.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0,16658.25,16658.25,15427.130150957119,Y1
44.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,9722.003,9722.003,3120.740618497076,Y1
27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3783.66,3783.66,1771.9125043448973,Y1
25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3515.929,3515.929,-693.7378142798461,Y1
31.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,17014.59,17014.59,18853.51513198563,Y1
34.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,4342.905591935285,Y1
21.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-4453.010452866839,Y1
33.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5970.257,5970.257,11711.708126451405,Y1
18.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1859.167,1859.167,-1209.8584537061179,Y1
26.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6191.943,6191.943,13268.966094909207,Y1
31.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7284.394,7284.394,12432.3548841901,Y1
35.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,445.8309,445.8309,3161.4049437805634,Y1
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1634.1318674853483,Y1
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-278.7233739505367,Y1
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7367.04,7367.04,6491.799885556915,Y1
35.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4592.467519738994,Y1
20.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2015.503,2015.503,2667.4185622871582,Y1
25.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0,15791.13,15791.13,13148.236722099955,Y1
27.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1135.47,1135.47,2564.478957392288,Y1
20.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0,6378.72,6378.72,4238.1552672986845,Y1
26.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7176.187,7176.187,10826.210054182273,Y1
38.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-3949.754357207708,Y1
34.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7952.54,7952.54,10094.109174173444,Y1
19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3567.9146185407317,Y1
32.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7152.132,7152.132,5967.6438119252525,Y1
20.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0,8329.823,8329.823,5758.3103325166885,Y1
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1064.9868053795296,Y1
38.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,12429.91,12429.91,10843.308025662398,Y1
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-951.9569339201627,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5088.76,5088.76,6606.406326846712,Y1
20.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0,4374.04,4374.04,-612.5506951478619,Y1
21.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1553.291,1553.291,3098.7764476029824,Y1
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,-875.2401144430848,Y1
22.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1698.304,1698.304,5659.341397885976,Y1
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1517.6463268467114,Y1
24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11294.63,11294.63,9895.473196986506,Y1
29.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,3818.3949479546563,Y1
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,14626.39,14626.39,13674.433066079837,Y1
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0,12898.38,12898.38,14334.924707741993,Y1
28.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5767.133,5767.133,9646.876622310363,Y1
18.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0,6527.919,6527.919,3458.893546293882,Y1
